date,restaurant_id,day_of_week,is_weekend,is_holiday,holiday_name,is_school_vacations,vacation_name,tmax,tmin,prcp,wspd,weather_code,sip,affluence,occupancy_rate,is_full
2024-02-17,1,saturday,1,0,None,0,None,13.2,6.4,0.0,12.2,3,0.5,38,84.4,0
2024-02-18,1,sunday,1,0,None,0,None,11.6,7.6,7.4,25.5,61,0.305,27,60.0,0
2024-02-19,1,monday,0,0,None,0,None,11.8,8.1,1.0,22.0,51,0.1,24,53.3,0
2024-02-20,1,tuesday,0,0,None,0,None,10.7,6.6,0.0,16.4,3,0.1,23,51.1,0
2024-02-21,1,wednesday,0,0,None,0,None,10.8,7.1,10.5,32.6,61,0.2,27,60.0,0
2024-02-22,1,thursday,0,0,None,0,None,13.8,5.2,13.6,42.0,63,0.3,32,71.1,0
2024-02-23,1,friday,0,0,None,0,None,8.8,3.8,0.5,31.6,51,0.4,27,60.0,0
2024-02-24,1,saturday,1,0,None,0,None,9.0,1.5,2.3,27.1,61,0.5,35,77.8,0
2024-02-25,1,sunday,1,0,None,0,None,8.3,3.0,10.9,27.1,63,0.305,30,66.7,0
2024-02-26,1,monday,0,0,None,0,None,7.9,4.6,10.8,30.3,61,0.1,23,51.1,0
2024-02-27,1,tuesday,0,0,None,0,None,9.9,3.2,0.0,26.2,3,0.1,18,40.0,0
2024-02-28,1,wednesday,0,0,None,0,None,10.4,0.4,0.0,15.5,3,0.2,21,46.7,0
2024-02-29,1,thursday,0,0,None,0,None,10.8,6.8,2.2,25.4,55,0.3,28,62.2,0
2024-03-01,1,friday,0,0,None,0,None,10.1,3.6,3.8,36.9,61,0.4,36,80.0,0
2024-03-02,1,saturday,1,0,None,0,None,8.2,4.3,12.8,25.6,63,0.5,39,86.7,0
2024-03-03,1,sunday,1,0,None,0,None,8.9,2.5,0.6,15.5,51,0.2,37,82.2,0
2024-03-04,1,monday,0,0,None,0,None,10.6,-0.8,1.7,15.1,53,0.1,22,48.9,0
2024-03-05,1,tuesday,0,0,None,0,None,9.1,5.2,4.6,18.5,53,0.1,26,57.8,0
2024-03-06,1,wednesday,0,0,None,0,None,10.0,2.9,1.1,11.5,53,0.2,32,71.1,0
2024-03-07,1,thursday,0,0,None,0,None,12.1,1.2,0.0,20.3,3,0.3,31,68.9,0
2024-03-08,1,friday,0,0,None,0,None,12.9,2.3,0.0,25.4,3,0.4,33,73.3,0
2024-03-09,1,saturday,1,0,None,0,None,13.6,5.2,4.5,25.3,55,0.5,43,95.6,0
2024-03-10,1,sunday,1,0,None,0,None,10.1,4.6,0.9,10.6,51,0.2,35,77.8,0
2024-03-11,1,monday,0,0,None,0,None,10.9,2.6,1.5,21.8,53,0.1,19,42.2,0
2024-03-12,1,tuesday,0,0,None,0,None,11.8,6.2,5.1,22.6,61,0.1,24,53.3,0
2024-03-13,1,wednesday,0,0,None,0,None,13.9,8.2,0.1,18.6,51,0.35,30,66.7,0
2024-03-14,1,thursday,0,0,None,0,None,17.0,5.6,0.0,19.4,3,0.3,32,71.1,0
2024-03-15,1,friday,0,0,None,0,None,15.4,10.9,8.7,27.8,63,0.4,26,57.8,0
2024-03-16,1,saturday,1,0,None,0,None,14.3,9.2,0.0,23.9,3,0.65,42,93.3,0
2024-03-17,1,sunday,1,0,None,0,None,14.4,9.6,5.3,20.1,55,0.2,38,84.4,0
2024-03-18,1,monday,0,0,None,0,None,15.6,8.9,5.9,13.1,63,0.1,23,51.1,0
2024-03-19,1,tuesday,0,0,None,0,None,16.0,5.8,0.0,12.1,3,0.25,30,66.7,0
2024-03-20,1,wednesday,0,0,None,0,None,18.5,5.5,0.0,8.6,3,0.35,23,51.1,0
2024-03-21,1,thursday,0,0,None,0,None,17.2,6.5,0.0,9.9,3,0.44999999999999996,37,82.2,0
2024-03-22,1,friday,0,0,None,0,None,16.3,6.9,2.0,19.1,55,0.4,29,64.4,0
2024-03-23,1,saturday,1,0,None,0,None,10.2,4.6,4.9,29.1,61,0.5,32,71.1,0
2024-03-24,1,sunday,1,0,None,0,None,10.8,3.4,1.1,28.4,51,0.2,35,77.8,0
2024-03-25,1,monday,0,0,None,0,None,12.4,2.0,0.0,21.7,3,0.1,29,64.4,0
2024-03-26,1,tuesday,0,0,None,0,None,11.8,4.9,7.7,23.3,61,0.1,19,42.2,0
2024-03-27,1,wednesday,0,0,None,0,None,11.1,4.4,5.9,27.3,63,0.2,25,55.6,0
2024-03-28,1,thursday,0,0,None,0,None,11.4,4.9,3.1,39.9,61,0.3,17,37.8,0
2024-03-29,1,friday,0,0,None,0,None,13.6,7.1,6.0,24.9,61,0.4,38,84.4,0
2024-03-30,1,saturday,1,0,None,0,None,12.1,6.4,7.9,15.8,61,0.5,38,84.4,0
2024-03-31,1,sunday,1,0,None,0,None,14.7,5.1,4.2,20.5,61,0.2,32,71.1,0
2024-04-01,1,monday,0,0,None,0,None,13.2,5.7,1.7,25.7,55,0.1,25,55.6,0
2024-04-02,1,tuesday,0,0,None,0,None,13.2,7.4,1.1,34.8,51,0.1,27,60.0,0
2024-04-03,1,wednesday,0,0,None,0,None,15.2,9.6,6.7,31.2,61,0.2,28,62.2,0
2024-04-04,1,thursday,0,0,None,0,None,17.4,11.4,12.1,31.3,63,0.3,34,75.6,0
2024-04-05,1,friday,0,0,None,0,None,18.0,11.9,0.9,29.8,51,0.4,38,84.4,0
2024-04-06,1,saturday,1,0,None,0,None,23.0,12.9,0.7,23.5,53,0.5,38,84.4,0
2024-04-07,1,sunday,1,0,None,0,None,16.7,11.9,8.8,20.6,63,0.2,34,75.6,0
2024-04-08,1,monday,0,0,None,0,None,20.2,8.8,5.2,19.5,63,0.1,22,48.9,0
2024-04-09,1,tuesday,0,0,None,0,None,11.1,6.9,1.8,35.2,53,0.1,20,44.4,0
2024-04-10,1,wednesday,0,0,None,0,None,14.1,4.7,0.0,15.9,3,0.2,34,75.6,0
2024-04-11,1,thursday,0,0,None,0,None,17.5,10.6,0.6,13.8,51,0.3,23,51.1,0
2024-04-12,1,friday,0,0,None,0,None,21.8,9.4,0.0,10.2,3,0.4,41,91.1,0
2024-04-13,1,saturday,1,0,None,0,None,23.3,10.1,0.0,18.2,3,0.5,35,77.8,0
2024-04-14,1,sunday,1,0,None,0,None,17.0,9.2,0.2,15.5,51,0.2,39,86.7,0
2024-04-15,1,monday,0,0,None,0,None,12.4,6.1,3.5,40.9,61,0.1,24,53.3,0
2024-04-16,1,tuesday,0,0,None,0,None,12.3,5.4,1.5,30.1,51,0.1,23,51.1,0
2024-04-17,1,wednesday,0,0,None,0,None,10.4,4.1,0.7,24.8,51,0.305,23,51.1,0
2024-04-18,1,thursday,0,0,None,0,None,11.6,2.4,1.3,14.3,73,0.3,35,77.8,0
2024-04-19,1,friday,0,0,None,0,None,11.6,6.2,1.5,29.3,53,0.4,31,68.9,0
2024-04-20,1,saturday,1,0,None,0,None,9.6,3.0,0.5,22.0,51,0.5,41,91.1,0
2024-04-21,1,sunday,1,0,None,0,None,10.4,2.5,1.0,27.6,51,0.2,27,60.0,0
2024-04-22,1,monday,0,0,None,0,None,10.1,2.2,1.5,19.2,51,0.1,25,55.6,0
2024-04-23,1,tuesday,0,0,None,0,None,9.8,1.5,0.1,17.7,51,0.1,30,66.7,0
2024-04-24,1,wednesday,0,0,None,0,None,9.8,3.0,1.4,26.9,51,0.2,25,55.6,0
2024-04-25,1,thursday,0,0,None,0,None,11.9,0.5,0.1,11.9,51,0.3,36,80.0,0
2024-04-26,1,friday,0,0,None,0,None,14.9,3.5,2.2,18.3,53,0.4,42,93.3,0
2024-04-27,1,saturday,1,0,None,0,None,13.6,7.7,13.3,21.3,61,0.5,31,68.9,0
2024-04-28,1,sunday,1,0,None,0,None,14.4,8.1,2.0,28.6,53,0.2,39,86.7,0
2024-04-29,1,monday,0,0,None,0,None,16.9,5.4,0.6,18.6,51,0.1,24,53.3,0
2024-04-30,1,tuesday,0,0,None,0,None,17.5,10.2,1.3,18.8,51,0.1,34,75.6,0
2024-05-01,1,wednesday,0,0,None,0,None,18.4,10.8,8.5,20.7,63,0.2,27,60.0,0
2024-05-02,1,thursday,0,0,None,0,None,14.4,9.9,7.7,25.0,61,0.3,42,93.3,0
2024-05-03,1,friday,0,0,None,0,None,15.0,8.2,1.6,22.5,53,0.4,32,71.1,0
2024-05-04,1,saturday,1,0,None,0,None,14.6,5.7,1.0,11.5,51,0.65,45,100.0,1
2024-05-05,1,sunday,1,0,None,0,None,16.0,8.8,3.8,18.4,55,0.2,45,100.0,1
2024-05-06,1,monday,0,0,None,0,None,16.1,9.7,5.2,18.5,61,0.1,28,62.2,0
2024-05-07,1,tuesday,0,0,None,0,None,17.8,7.1,1.3,21.0,53,0.1,27,60.0,0
2024-05-08,1,wednesday,0,0,None,0,None,15.7,7.4,0.0,14.5,3,0.2,33,73.3,0
2024-05-09,1,thursday,0,0,None,0,None,18.5,6.7,0.0,11.2,3,0.3,32,71.1,0
2024-05-10,1,friday,0,0,None,0,None,22.0,9.5,0.0,14.5,3,0.4,33,73.3,0
2024-05-11,1,saturday,1,0,None,0,None,23.9,10.7,0.0,15.8,3,0.5,45,100.0,1
2024-05-12,1,sunday,1,0,None,0,None,23.6,11.6,6.8,18.6,61,0.2,29,64.4,0
2024-05-13,1,monday,0,0,None,0,None,19.6,13.9,0.1,19.6,51,0.1,26,57.8,0
2024-05-14,1,tuesday,0,0,None,0,None,16.5,12.6,17.5,15.7,63,0.1,17,37.8,0
2024-05-15,1,wednesday,0,0,None,0,None,18.3,11.5,4.1,15.2,61,0.2,26,57.8,0
2024-05-16,1,thursday,0,0,None,0,None,17.5,10.1,2.7,13.5,53,0.3,30,66.7,0
2024-05-17,1,friday,0,0,None,0,None,17.9,8.9,0.9,8.7,51,0.4,45,100.0,1
2024-05-18,1,saturday,1,0,None,0,None,19.2,10.9,2.1,12.2,61,0.5,45,100.0,1
2024-05-19,1,sunday,1,0,None,0,None,19.3,10.9,3.3,14.1,63,0.2,35,77.8,0
2024-05-20,1,monday,0,0,None,0,None,20.3,10.6,5.6,20.4,61,0.1,32,71.1,0
2024-05-21,1,tuesday,0,0,None,0,None,18.0,11.6,11.5,12.8,63,0.1,28,62.2,0
2024-05-22,1,wednesday,0,0,None,0,None,18.1,10.7,3.2,19.4,61,0.2,27,60.0,0
2024-05-23,1,thursday,0,0,None,0,None,18.0,9.9,2.6,12.1,61,0.3,33,73.3,0
2024-05-24,1,friday,0,0,None,0,None,18.0,10.6,4.7,11.5,61,0.4,45,100.0,1
2024-05-25,1,saturday,1,0,None,0,None,19.5,8.9,2.3,10.1,55,0.5,44,97.8,0
2024-05-26,1,sunday,1,0,None,0,None,19.7,12.5,1.8,20.2,53,0.35,41,91.1,0
2024-05-27,1,monday,0,0,None,0,None,16.1,10.4,2.1,16.3,55,0.1,25,55.6,0
2024-05-28,1,tuesday,0,0,None,0,None,16.2,9.4,3.5,24.0,53,0.1,35,77.8,0
2024-05-29,1,wednesday,0,0,None,0,None,16.8,13.5,8.9,23.7,63,0.2,42,93.3,0
2024-05-30,1,thursday,0,0,None,0,None,15.4,11.0,5.2,20.9,63,0.3,32,71.1,0
2024-05-31,1,friday,0,0,None,0,None,15.9,10.7,3.3,24.6,53,0.4,45,100.0,1
2024-06-01,1,saturday,1,0,None,0,None,14.7,11.5,0.8,23.9,51,0.5,45,100.0,1
2024-06-02,1,sunday,1,0,None,0,None,17.4,11.0,0.3,19.5,51,0.2,35,77.8,0
2024-06-03,1,monday,0,0,None,0,None,19.8,7.4,0.0,10.8,3,0.25,32,71.1,0
2024-06-04,1,tuesday,0,0,None,0,None,21.5,10.8,0.4,20.3,51,0.1,36,80.0,0
2024-06-05,1,wednesday,0,0,None,0,None,17.9,10.1,0.6,17.4,51,0.35,31,68.9,0
2024-06-06,1,thursday,0,0,None,0,None,17.5,6.8,0.0,13.9,3,0.3,40,88.9,0
2024-06-07,1,friday,0,0,None,0,None,19.3,6.7,0.0,11.0,3,0.4,38,84.4,0
2024-06-08,1,saturday,1,0,None,0,None,19.2,7.6,0.0,18.2,3,0.5,45,100.0,1
2024-06-09,1,sunday,1,0,None,0,None,19.0,8.4,0.0,17.6,3,0.2,45,100.0,1
2024-06-10,1,monday,0,0,None,0,None,15.6,8.9,2.1,26.3,61,0.1,23,51.1,0
2024-06-11,1,tuesday,0,0,None,0,None,15.7,6.8,3.8,22.3,63,0.1,38,84.4,0
2024-06-12,1,wednesday,0,0,None,0,None,16.5,6.1,0.3,12.7,51,0.2,31,68.9,0
2024-06-13,1,thursday,0,0,None,0,None,18.5,7.1,0.9,20.1,53,0.3,35,77.8,0
2024-06-14,1,friday,0,0,None,0,None,20.5,12.0,5.6,25.6,55,0.55,36,80.0,0
2024-06-15,1,saturday,1,0,None,0,None,16.8,10.2,0.8,31.4,51,0.5,45,100.0,1
2024-06-16,1,sunday,1,0,None,0,None,19.2,12.1,3.7,26.2,61,0.2,33,73.3,0
2024-06-17,1,monday,0,0,None,0,None,21.0,12.8,2.6,10.9,53,0.1,24,53.3,0
2024-06-18,1,tuesday,0,0,None,0,None,21.6,13.6,8.8,22.9,63,0.25,35,77.8,0
2024-06-19,1,wednesday,0,0,None,0,None,20.3,14.2,0.8,22.3,51,0.2,35,77.8,0
2024-06-20,1,thursday,0,0,None,0,None,20.8,13.9,2.8,17.1,61,0.3,28,62.2,0
2024-06-21,1,friday,0,0,None,0,None,21.7,14.8,8.1,15.0,61,0.4,41,91.1,0
2024-06-22,1,saturday,1,0,None,0,None,19.2,12.7,4.6,20.4,53,0.5,45,100.0,1
2024-06-23,1,sunday,1,0,None,0,None,21.5,9.3,0.0,10.4,3,0.2,40,88.9,0
2024-06-24,1,monday,0,0,None,0,None,25.2,12.2,0.0,11.0,3,0.1,30,66.7,0
2024-06-25,1,tuesday,0,0,None,0,None,27.8,15.8,0.0,11.9,3,0.1,40,88.9,0
2024-06-26,1,wednesday,0,0,None,0,None,28.6,16.3,0.0,17.0,3,0.2,31,68.9,0
2024-06-27,1,thursday,0,0,None,0,None,26.2,17.0,1.1,19.5,53,0.3,37,82.2,0
2024-06-28,1,friday,0,0,None,0,None,21.0,12.3,0.0,15.6,3,0.4,45,100.0,1
2024-06-29,1,saturday,1,0,None,0,None,21.7,11.6,12.4,21.2,65,0.5,45,100.0,1
2024-06-30,1,sunday,1,0,None,0,None,22.1,13.3,2.9,17.1,61,0.2,45,100.0,1
2024-07-01,1,monday,0,0,None,0,None,19.5,13.9,1.1,18.0,51,0.1,27,60.0,0
2024-07-02,1,tuesday,0,0,None,0,None,20.1,13.0,1.0,19.7,51,0.1,25,55.6,0
2024-07-03,1,wednesday,0,0,None,0,None,19.6,11.4,0.0,22.6,3,0.35,36,80.0,0
2024-07-04,1,thursday,0,0,None,0,None,20.5,14.1,1.1,22.9,51,0.3,41,91.1,0
2024-07-05,1,friday,0,0,None,0,None,23.8,11.8,0.0,19.1,3,0.4,45,100.0,1
2024-07-06,1,saturday,1,0,None,0,None,19.8,12.4,0.1,28.2,51,0.5,45,100.0,1
2024-07-07,1,sunday,1,0,None,0,None,19.7,9.8,0.0,22.7,3,0.2,45,100.0,1
2024-07-08,1,monday,0,0,None,0,None,21.5,10.8,2.2,10.9,61,0.1,31,68.9,0
2024-07-09,1,tuesday,0,0,None,0,None,24.5,15.6,0.8,13.2,53,0.1,29,64.4,0
2024-07-10,1,wednesday,0,0,None,0,None,24.1,17.0,0.0,20.9,3,0.2,32,71.1,0
2024-07-11,1,thursday,0,0,None,0,None,22.8,14.2,2.9,12.3,61,0.3,42,93.3,0
2024-07-12,1,friday,0,0,None,0,None,18.5,13.6,13.4,16.7,61,0.4,45,100.0,1
2024-07-13,1,saturday,1,0,None,0,None,19.4,12.8,5.1,10.0,61,0.5,45,100.0,1
2024-07-14,1,sunday,1,0,None,0,None,22.5,11.9,0.1,12.5,51,0.2,45,100.0,1
2024-07-15,1,monday,0,0,None,0,None,24.0,13.6,2.5,24.2,53,0.1,28,62.2,0
2024-07-16,1,tuesday,0,0,None,0,None,21.6,14.8,0.6,28.2,51,0.1,35,77.8,0
2024-07-17,1,wednesday,0,0,None,0,None,24.3,12.7,0.0,8.0,3,0.2,34,75.6,0
2024-07-18,1,thursday,0,0,None,0,None,27.7,14.2,0.0,9.2,3,0.3,33,73.3,0
2024-07-19,1,friday,0,0,None,0,None,31.4,17.2,0.1,10.2,51,0.4,40,88.9,0
2024-07-20,1,saturday,1,0,None,0,None,29.4,17.4,2.9,16.6,63,0.5,45,100.0,1
2024-07-21,1,sunday,1,0,None,0,None,24.5,17.2,2.7,20.7,55,0.2,42,93.3,0
2024-07-22,1,monday,0,0,None,0,None,24.3,13.4,0.0,18.6,3,0.1,33,73.3,0
2024-07-23,1,tuesday,0,0,None,0,None,22.4,15.8,4.6,24.5,61,0.1,34,75.6,0
2024-07-24,1,wednesday,0,0,None,0,None,24.2,13.1,0.0,6.2,3,0.35,38,84.4,0
2024-07-25,1,thursday,0,0,None,0,None,27.0,15.2,1.8,14.8,55,0.3,43,95.6,0
2024-07-26,1,friday,0,0,None,0,None,23.1,18.1,6.1,10.9,55,0.4,45,100.0,1
2024-07-27,1,saturday,1,0,None,0,None,19.4,15.2,5.4,10.6,55,0.5,45,100.0,1
2024-07-28,1,sunday,1,0,None,0,None,24.5,10.4,0.0,15.5,3,0.35,45,100.0,1
2024-07-29,1,monday,0,0,None,0,None,28.9,14.6,0.0,13.1,3,0.1,36,80.0,0
2024-07-30,1,tuesday,0,0,None,0,None,33.5,19.3,0.0,11.2,3,0.1,33,73.3,0
2024-07-31,1,wednesday,0,0,None,0,None,30.6,20.6,13.0,16.0,65,0.305,33,73.3,0
2024-08-01,1,thursday,0,0,None,0,None,28.6,19.8,21.9,12.3,65,0.3,33,73.3,0
2024-08-02,1,friday,0,0,None,0,None,26.0,17.0,0.7,18.9,51,0.4,45,100.0,1
2024-08-03,1,saturday,1,0,None,0,None,23.7,14.4,2.2,15.8,61,0.5,45,100.0,1
2024-08-04,1,sunday,1,0,None,0,None,22.5,15.3,0.4,15.1,51,0.2,45,100.0,1
2024-08-05,1,monday,0,0,None,0,None,27.2,13.7,0.0,8.6,3,0.1,30,66.7,0
2024-08-06,1,tuesday,0,0,None,0,None,28.2,14.4,0.0,18.6,3,0.1,29,64.4,0
2024-08-07,1,wednesday,0,0,None,0,None,22.9,16.0,1.0,14.9,53,0.2,37,82.2,0
2024-08-08,1,thursday,0,0,None,0,None,26.1,16.9,0.0,16.9,3,0.3,40,88.9,0
2024-08-09,1,friday,0,0,None,0,None,25.2,17.5,0.1,21.1,51,0.4,44,97.8,0
2024-08-10,1,saturday,1,0,None,0,None,27.5,13.4,0.0,10.2,3,0.5,45,100.0,1
2024-08-11,1,sunday,1,0,None,0,None,30.9,16.8,0.0,16.8,3,0.2,43,95.6,0
2024-08-12,1,monday,0,0,None,0,None,35.3,20.5,0.0,18.7,3,0.1,30,66.7,0
2024-08-13,1,tuesday,0,0,None,0,None,27.0,18.6,4.1,13.5,61,0.1,27,60.0,0
2024-08-14,1,wednesday,0,0,None,0,None,25.7,18.8,5.2,15.3,61,0.2,41,91.1,0
2024-08-15,1,thursday,0,0,None,0,None,25.8,16.8,0.2,15.1,51,0.3,32,71.1,0
2024-08-16,1,friday,0,0,None,0,None,24.5,17.1,0.7,20.2,51,0.55,45,100.0,1
2024-08-17,1,saturday,1,0,None,0,None,22.1,16.5,12.8,14.0,61,0.5,44,97.8,0
2024-08-18,1,sunday,1,0,None,0,None,20.6,13.0,0.1,20.7,51,0.2,45,100.0,1
2024-08-19,1,monday,0,0,None,0,None,22.4,10.5,0.0,11.2,3,0.1,26,57.8,0
2024-08-20,1,tuesday,0,0,None,0,None,23.5,13.6,13.7,21.4,63,0.1,37,82.2,0
2024-08-21,1,wednesday,0,0,None,0,None,21.3,11.4,0.0,13.8,3,0.2,44,97.8,0
2024-08-22,1,thursday,0,0,None,0,None,24.0,11.9,0.0,19.5,3,0.3,27,60.0,0
2024-08-23,1,friday,0,0,None,0,None,23.6,16.0,1.4,31.8,53,0.4,42,93.3,0
2024-08-24,1,saturday,1,0,None,0,None,26.8,15.4,3.3,28.2,63,0.5,45,100.0,1
2024-08-25,1,sunday,1,0,None,0,None,20.7,11.0,0.0,16.4,3,0.2,45,100.0,1
2024-08-26,1,monday,0,0,None,0,None,22.1,10.5,0.0,12.3,3,0.1,39,86.7,0
2024-08-27,1,tuesday,0,0,None,0,None,25.5,12.6,0.0,9.8,3,0.1,33,73.3,0
2024-08-28,1,wednesday,0,0,None,0,None,29.9,13.4,0.0,15.0,3,0.2,39,86.7,0
2024-08-29,1,thursday,0,0,None,0,None,23.9,15.6,4.6,13.7,61,0.44999999999999996,45,100.0,1
2024-08-30,1,friday,0,0,None,0,None,20.2,14.9,9.2,14.8,63,0.4,45,100.0,1
2024-08-31,1,saturday,1,0,None,0,None,23.8,14.9,0.0,14.0,3,0.5,45,100.0,1
2024-09-01,1,sunday,1,0,None,0,None,27.1,18.6,0.1,18.6,51,0.35,45,100.0,1
2024-09-02,1,monday,0,0,None,0,None,23.5,16.7,0.7,14.7,51,0.1,28,62.2,0
2024-09-03,1,tuesday,0,0,None,0,None,21.8,15.2,7.1,14.6,63,0.1,30,66.7,0
2024-09-04,1,wednesday,0,0,None,0,None,21.4,14.2,0.2,13.0,51,0.2,45,100.0,1
2024-09-05,1,thursday,0,0,None,0,None,16.4,12.6,30.5,22.6,65,0.3,44,97.8,0
2024-09-06,1,friday,0,0,None,0,None,22.6,11.0,0.0,12.9,3,0.4,45,100.0,1
2024-09-07,1,saturday,1,0,None,0,None,22.2,15.8,3.8,14.8,53,0.65,45,100.0,1
2024-09-08,1,sunday,1,0,None,0,None,20.2,12.6,6.4,27.4,63,0.2,41,91.1,0
2024-09-09,1,monday,0,0,None,0,None,19.5,13.3,2.4,29.5,53,0.1,35,77.8,0
2024-09-10,1,tuesday,0,0,None,0,None,17.2,10.4,0.1,28.0,51,0.1,28,62.2,0
2024-09-11,1,wednesday,0,0,None,0,None,15.9,10.4,3.3,27.9,61,0.2,44,97.8,0
2024-09-12,1,thursday,0,0,None,0,None,15.0,7.8,2.6,16.8,61,0.3,28,62.2,0
2024-09-13,1,friday,0,0,None,0,None,15.9,6.8,0.9,20.4,51,0.4,45,100.0,1
2024-09-14,1,saturday,1,0,None,0,None,16.6,5.8,0.0,9.7,3,0.5,45,100.0,1
2024-09-15,1,sunday,1,0,None,0,None,18.1,5.8,0.0,8.8,3,0.2,45,100.0,1
2024-09-16,1,monday,0,0,None,0,None,18.9,10.0,0.5,18.2,51,0.1,27,60.0,0
